Sifra,IDTeritorije,Dan,Mesec,Godina,Vrednost,Opis
COVID19k,RS,19,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,19,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,19,8,2020,3.91,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,20,8,2020,52,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,20,8,2020,1245,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,20,8,2020,161,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,20,8,2020,30209,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,8,2020,10764,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,20,8,2020,842441,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,8,2020,5,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,20,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,20,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,20,8,2020,689,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,20,8,2020,1.5,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,20,8,2020,3.59,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,20,8,2020,4.12,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,20,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,8,2020,4.18,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,21,8,2020,52,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,21,8,2020,1194,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,21,8,2020,169,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,21,8,2020,30378,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,8,2020,11618,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,21,8,2020,854059,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,8,2020,3,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,21,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,21,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,21,8,2020,692,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,21,8,2020,1.45,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,21,8,2020,3.56,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,21,8,2020,3.93,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,21,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,8,2020,4.36,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,22,8,2020,46,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,22,8,2020,1116,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,22,8,2020,170,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,22,8,2020,30548,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,8,2020,8670,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,22,8,2020,862729,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,8,2020,3,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,22,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,22,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,22,8,2020,695,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,22,8,2020,1.96,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,22,8,2020,3.54,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,22,8,2020,3.65,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,22,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,8,2020,4.12,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,23,8,2020,46,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,23,8,2020,931,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,23,8,2020,109,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,23,8,2020,30657,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,8,2020,6939,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,23,8,2020,869668,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,8,2020,3,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,23,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,23,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,23,8,2020,698,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,23,8,2020,1.57,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,23,8,2020,3.53,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,23,8,2020,3.04,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,23,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,8,2020,4.94,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,24,8,2020,44,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,24,8,2020,881,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,24,8,2020,57,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,24,8,2020,30714,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,8,2020,7261,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,24,8,2020,876929,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,8,2020,3,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,24,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,24,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,24,8,2020,701,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,24,8,2020,0.79,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,24,8,2020,3.5,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,24,8,2020,2.87,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,24,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,8,2020,4.99,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,25,8,2020,36,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,25,8,2020,772,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,8,2020,106,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,8,2020,30820,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,8,2020,8646,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,8,2020,885575,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,8,2020,4,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,25,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,25,8,2020,705,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,25,8,2020,1.23,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,25,8,2020,3.48,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,25,8,2020,2.5,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,25,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,8,2020,4.66,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,26,8,2020,37,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,26,8,2020,734,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,8,2020,154,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,8,2020,30974,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,8,2020,9932,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,8,2020,895507,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,8,2020,2,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,26,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,26,8,2020,707,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,26,8,2020,1.55,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,26,8,2020,3.46,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,26,8,2020,2.37,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,26,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,8,2020,5.04,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,27,8,2020,36,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,27,8,2020,696,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,8,2020,125,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,8,2020,31099,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,8,2020,8836,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,8,2020,904343,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,8,2020,0,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,27,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,27,8,2020,707,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,27,8,2020,1.41,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,27,8,2020,3.44,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,27,8,2020,2.24,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,27,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,8,2020,5.17,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,28,8,2020,36,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,28,8,2020,673,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,8,2020,108,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,8,2020,31207,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,8,2020,9513,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,8,2020,913856,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,8,2020,2,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,28,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,28,8,2020,709,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,28,8,2020,1.14,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,28,8,2020,3.41,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,28,8,2020,2.16,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,28,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,8,2020,5.35,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,29,8,2020,40,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,29,8,2020,641,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,8,2020,75,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,8,2020,31282,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,8,2020,6996,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,8,2020,920852,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,8,2020,1,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,29,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,29,8,2020,710,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,29,8,2020,1.07,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,29,8,2020,3.4,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,29,8,2020,2.05,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,29,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,8,2020,6.24,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,30,8,2020,48,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,30,8,2020,626,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,8,2020,83,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,8,2020,31365,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,8,2020,4356,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,8,2020,925208,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,8,2020,1,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,30,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,30,8,2020,711,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,30,8,2020,1.91,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,30,8,2020,3.39,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,30,8,2020,2,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,30,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,8,2020,7.67,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,31,8,2020,47,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,31,8,2020,638,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,31,8,2020,41,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,31,8,2020,31406,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,31,8,2020,5829,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,31,8,2020,931037,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,31,8,2020,2,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,31,8,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,31,8,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,31,8,2020,713,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,31,8,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,31,8,2020,0.7,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,31,8,2020,3.37,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,31,8,2020,2.03,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,31,8,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,31,8,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,31,8,2020,7.37,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,1,9,2020,48,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,1,9,2020,579,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,1,9,2020,76,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,1,9,2020,31482,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,1,9,2020,7509,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,1,9,2020,938546,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,1,9,2020,2,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,1,9,2020,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,1,9,2020,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,1,9,2020,715,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,1,9,2020,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
